"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105165.count","SRR2105166.count","SRR2105207.count","SRR2105208.count","SRR2105239.count","SRR2105240.count","SRR2105247.count","SRR2105335.count","SRR2105336.count","SRR8185859.count","SRR8185860.count","SRR8185861.count","SRR8185862.count","SRR8185863.count","SRR8185864.count","SRR8185865.count","SRR8185866.count","SRR8185871.count","SRR8185872.count","SRR8185873.count","SRR8185874.count","SRR8185875.count","SRR8185876.count","SRR8185878.count","SRR8185891.count","SRR8185892.count","SRR8185896.count","SRR8185897.count","SRR8185898.count","SRR8185899.count","SRR8185902.count","SRR8185905.count","SRR8185906.count","SRR8185907.count","SRR8992369.count","SRR8992370.count","SRR8992371.count"
"1",0.768941874666304,0.951953717165673,0.968232248806885,1,1,0.982202303313605,1,1,0.933031695316224,1,0.901952333035222,1,1,0.982935367978811,1,0.968426196159646,1,1,1,1,1,0.892628191698262,0.820620116109202,1,1,1,0.968698132028451,0.552251439846551,0.711328096426591,0.659569210977755,1,1,1,1,0.627434393765698,0.783573108177581,0.825569265894379,0.805849174309329,1,0.993238058018952,1
"2",0.231058125333696,0.0480462828343265,0.0317677511931146,0,2.77555756156289e-17,0.017797696686395,-2.77555756156289e-17,0,0.0669683046837758,0,0.0980476669647776,0,0,0.0170646320211887,0,0.0315738038403537,0,0,-6.93889390390723e-18,0,0,0.107371808301738,0.179379883890798,0,0,0,0.0313018679715494,0.447748560153449,0.288671903573409,0.340430789022245,1.38777878078145e-17,0,1.38777878078145e-17,0,0.372565606234302,0.216426891822419,0.174430734105621,0.194150825690671,0,0.00676194198104811,0
